DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-05-11	27992416	Lane JM	2016-12-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27992416	Genome-wide association analyses of sleep disturbance traits identify new loci and highlight shared genetics with neuropsychiatric and metabolic traits.	Sleep duration	111,975 European ancestry individuals	NA	14q32.12	14	93755131	PRIMA1	PRIMA1			ENSG00000175785			rs184953371-T	rs184953371	0	184953371	intron_variant	0	NR	2E-6	5.698970004336019	(conditioned on rs61980273)	0.53	[0.31-0.75] hours decrease	Affymetrix [up to 73355677] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003980	Genome-wide genotyping array
2017-05-11	27992416	Lane JM	2016-12-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27992416	Genome-wide association analyses of sleep disturbance traits identify new loci and highlight shared genetics with neuropsychiatric and metabolic traits.	Sleep duration	111,975 European ancestry individuals	NA	2p16.1	2	58655630	VRK2	LINC01122			ENSG00000233723			rs17190618-T	rs17190618	0	17190618	intergenic_variant	0	NR	4E-6	5.3979400086720375		1.6	[0.93-2.27] minutes increase	Affymetrix [up to 73355677] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003980	Genome-wide genotyping array
2017-05-11	27992416	Lane JM	2016-12-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27992416	Genome-wide association analyses of sleep disturbance traits identify new loci and highlight shared genetics with neuropsychiatric and metabolic traits.	Sleep duration	111,975 European ancestry individuals	NA	11q23.2	11	113447023	DRD2	DRD2			ENSG00000149295			rs17601612-C	rs17601612	0	17601612	intron_variant	0	NR	5E-7	6.301029995663981		0.014	[0.0062-0.0218] unit decrease	Affymetrix [up to 73355677] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003980	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	2p11.2	2	86244991	REEP1, MRPL35, IMMT, MIR4779	REEP1			ENSG00000068615			rs35160687-T	rs35160687	0	35160687	intron_variant	0	NR	5E-6	5.301029995663981	(sleep onset)	0.1859	[0.11-0.27] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	6q22.31	6	125468501	HDDC2, TPD52L1	HDDC2 - HEY2-AS1	ENSG00000111906	ENSG00000237742		166423	109044	rs34172167-T	rs34172167	0	34172167	intergenic_variant	1	NR	9E-6	5.045757490560675	(sleep onset)	0.2146	[0.12-0.31] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	6q22.33	6	129400338	LAMA2, ARHGAP18, BMPR1APS1	LAMA2			ENSG00000196569			rs2326816-C	rs2326816	0	2326816	intron_variant	0	NR	6E-6	5.221848749616356	(sleep onset)	0.1914	[0.11-0.27] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA				RP11-282I1.1, GPR26							chr10:125204062-A	chr10:125204062	0			1	NR	9E-6	5.045757490560675	(sleep onset)	0.1949	[0.11-0.28] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	12q23.3	12	105709790	RP11-266E14.1	CASC18			ENSG00000257859			rs3863381-G	rs3863381	0	3863381	intergenic_variant	0	NR	7E-6	5.154901959985743	(sleep onset)	0.2571	[0.15-0.37] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	15q26.1	15	88621800	AEN, MIR7-2, MIR1179, ISG20	AEN			ENSG00000181026			rs8024058-A	rs8024058	0	8024058	intron_variant	0	NR	9E-6	5.045757490560675	(sleep onset)	0.2095	[0.12-0.3] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	15q26.2	15	97171304		LINC02253			ENSG00000259485			rs12441664-T	rs12441664	0	12441664	intergenic_variant	0	NR	8E-8	7.096910013008056	(sleep onset)	0.2782	[0.18-0.38] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	17q12	17	34833416	RP11-642M2.1, CCT6B, ZNF830, LIG3	TMEM132E - CCT6B	ENSG00000181291	ENSG00000132141		194098	94443	rs7218593-T	rs7218593	0	7218593	intergenic_variant	1	NR	2E-7	6.698970004336019	(sleep onset)	0.3163	[0.2-0.44] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	17q12	17	34939412	CCT6B, ZNF830, LIG3, RFFL	CCT6B			ENSG00000132141			rs12452225-C	rs12452225	0	12452225	intron_variant	0	NR	4E-7	6.3979400086720375	(sleep onset)	0.3253	[0.2-0.45] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	20p12.2	20	11596657	PGAM3P, LINC00687	RPS11P1 - LIN28AP3	ENSG00000235544	ENSG00000271397		250802	11779	rs113179280-T	rs113179280	0	113179280	intergenic_variant	1	NR	5E-6	5.301029995663981	(sleep onset)	0.4007	[0.23-0.57] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	1q23.3	1	161056700	ARHGAP30, USF1, PVRL4, F11R, TSTD1, KLHDC9	ARHGAP30			ENSG00000186517			rs12130871-G	rs12130871	0	12130871	intron_variant	0	NR	4E-6	5.3979400086720375	(sleep onset, weekdays)	0.2138	[0.12-0.3] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	2p16.2	2	53086330		MIR4431 - ASB3	ENSG00000264975	ENSG00000115239		383715	446342	rs73933942-C	rs73933942	0	73933942	intergenic_variant	1	NR	2E-7	6.698970004336019	(sleep onset, weekdays)	0.4007	[0.25-0.55] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q11.2	5	53873690	ARL15, ASS1P9, MIR581, NDUFS4	ASS1P9 - ARL15	ENSG00000217791	ENSG00000185305		13289	10252	rs702612-A	rs702612	0	702612	intergenic_variant	1	NR	1E-6	6.0	(sleep onset, weekdays)	0.4556	[0.27-0.64] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q22.3	5	114242610	KCNN2	KCNN2			ENSG00000080709			rs10065369-T	rs10065369	0	10065369	intron_variant	0	NR	7E-6	5.154901959985743	(sleep onset, weekdays)	0.2506	[0.14-0.36] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q31.3	5	143278591	NR3C1, ARHGAP26, ARHGAP26-IT1	NR3C1			ENSG00000113580			rs6191-A	rs6191	0	6191	3_prime_UTR_variant	0	NR	8E-6	5.096910013008056	(sleep onset, weekdays)	0.1867	[0.1-0.27] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	6p25.2	6	4057804	PRPF4B, FAM217A, C6orf201, ECI2	FAM217A, PRP4K			ENSG00000145975, ENSG00000112739			rs853410-G	rs853410	0	853410	intron_variant	0	NR	9E-6	5.045757490560675	(sleep onset, weekdays)	0.3658	[0.2-0.53] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	6p21.33	6	31151126	CCHCR1, TCF19, POLR2LP, PSORS1C1, POU5F1, PSORS1C2	CCHCR1			ENSG00000204536			rs115235267-T	rs115235267	1	74705176	splice_region_variant	0	NR	5E-6	5.301029995663981	(sleep onset, weekdays)	0.6313	[0.36-0.9] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	7q31.1	7	110436083	AC003088.1, IMMP2L	RPL3P8 - IMMP2L	ENSG00000232199	ENSG00000184903		436459	226561	rs211800-G	rs211800	0	211800	intergenic_variant	1	NR	3E-6	5.522878745280337	(sleep onset, weekdays)	0.1994	[0.12-0.28] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA				FAR1, RPL39P26, FAR1-IT1, HMGN2P36							chr11:13730898-T	chr11:13730898	0			1	NR	2E-6	5.698970004336019	(sleep onset, weekdays)	0.4561	[0.27-0.64] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	13q34	13	110177535	COL4A1, COL4A2	COL4A1			ENSG00000187498			rs71440053-T	rs71440053	0	71440053	intron_variant	0	NR	1E-6	6.0	(sleep onset, weekdays)	0.5621	[0.33-0.79] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	16q23.3	16	83413666	CDH13, MIR3182	CDH13			ENSG00000140945			rs74249525-T	rs74249525	0	74249525	intron_variant	0	NR	6E-6	5.221848749616356	(sleep onset, weekdays)	0.5058	[0.29-0.73] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	19p12	19	20191585	CTC-260E6.6, ZNF486, ZNF90, ZNF826P	ZNF486			ENSG00000256229			rs836901-T	rs836901	0	836901	intron_variant	0	NR	7E-6	5.154901959985743	(sleep duration, weekdays)	0.2775	[0.16-0.4] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	1q23.3	1	161063814	ARHGAP30, AL591806.1, PVRL4, USF1, F11R, TSTD1	ARHGAP30			ENSG00000186517			rs12135996-A	rs12135996	0	12135996	intron_variant	0	NR	7E-6	5.154901959985743	(mid-sleep time)	0.1763	[0.1-0.253] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA				GALNTL6							chr4:173814494-G	chr4:173814494	0			1	NR	6E-6	5.221848749616356	(mid-sleep time)	0.2208	[0.13-0.32] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5p15.32	5	4902802	ADAMTS16	LINC02114 - LINC01020	ENSG00000249521	ENSG00000215231		127937	84987	rs26877-T	rs26877	0	26877	intergenic_variant	1	NR	6E-6	5.221848749616356	(mid-sleep time)	0.2569	[0.15-0.37] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	14q12	14	30752937	RP11-159L20.2, SCFD1, UBE2CP1, COCH	SCFD1 - RPL12P5	ENSG00000092108	ENSG00000243855		15243	38161	rs79903896-C	rs79903896	0	79903896	intergenic_variant	1	NR	3E-6	5.522878745280337	(mid-sleep time)	0.6032	[0.35-0.86] unit decrease	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	14q23.1	14	57902575	SLC35F4, C14orf37, UBA52P3	SLC35F4			ENSG00000151812			rs5002617-G	rs5002617	0	5002617	intergenic_variant	0	NR	1E-6	6.0	(mid-sleep time)	0.3423	[0.21-0.48] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5p15.32	5	4814931	RP11-445O3.2	LINC02114 - LINC01020	ENSG00000249521	ENSG00000215231		40066	172858	rs1185359-C	rs1185359	0	1185359	intergenic_variant	1	NR	6E-6	5.221848749616356	(mid-sleep time, weekdays)	0.277	[0.16-0.4] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q31.3	5	143497144	CTD-2050E21.1, NR3C1, MIR5197	NR3C1 - RNU7-156P	ENSG00000113580	ENSG00000253023		61632	45370	rs17401208-G	rs17401208	0	17401208	intergenic_variant	1	NR	4E-7	6.3979400086720375	(mid-sleep time, weekdays)	0.4581	[0.28-0.64] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q31.3	5	143604152	CTB-57H20.1, MIR5197, NR3C1, HMHB1	RNU7-156P - MIR5197	ENSG00000253023	ENSG00000266478		61565	75708	rs1582888-G	rs1582888	0	1582888	intergenic_variant	1	NR	6E-6	5.221848749616356	(mid-sleep time, weekdays)	0.1936	[0.11-0.28] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
2017-01-16	27126917	Spada J	2016-04-29	J Sleep Res	www.ncbi.nlm.nih.gov/pubmed/27126917	Genome-wide association analysis of actigraphic sleep phenotypes in the LIFE Adult Study.	Night sleep phenotypes	941 European ancestry individuals	NA	5q34	5	168060236	TENM2, WWC1	TENM2			ENSG00000145934			rs11749990-G	rs11749990	0	11749990	intron_variant	0	NR	5E-6	5.301029995663981	(mid-sleep time, weekdays)	0.3205	[0.18-0.46] unit increase	Affymetrix [7141204] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST003542	Genome-wide genotyping array
